"variable" "activity" "subjectid" "average"
"8992" "timeaccelerationstandarddeviationZ" "walkingupstairs" "22" -0.109613216345238
"8993" "timeaccelerationstandarddeviationZ" "walkingupstairs" "23" 0.10080118935098
"8994" "timeaccelerationstandarddeviationZ" "walkingupstairs" "24" -0.255601012881356
"8995" "timeaccelerationstandarddeviationZ" "walkingupstairs" "25" -0.296523975076923
"8996" "timeaccelerationstandarddeviationZ" "walkingupstairs" "26" -0.404596936545455
"8997" "timeaccelerationstandarddeviationZ" "walkingupstairs" "27" -0.23070787672549
"8998" "timeaccelerationstandarddeviationZ" "walkingupstairs" "28" -0.28598691372549
"8999" "timeaccelerationstandarddeviationZ" "walkingupstairs" "29" 0.0995443502346939
"9000" "timeaccelerationstandarddeviationZ" "walkingupstairs" "30" 0.0249468034966154
"9001" "timegyroscopejerkmagnitudemean" "laying" "1" -0.96346103
"9002" "timegyroscopejerkmagnitudemean" "laying" "2" -0.991767074166667
"9003" "timegyroscopejerkmagnitudemean" "laying" "3" -0.98671362516129
"9004" "timegyroscopejerkmagnitudemean" "laying" "4" -0.985068502037037
"9005" "timegyroscopejerkmagnitudemean" "laying" "5" -0.9864194225
"9006" "timegyroscopejerkmagnitudemean" "laying" "6" -0.955645738245614
"9007" "timegyroscopejerkmagnitudemean" "laying" "7" -0.983008829038462
"9008" "timegyroscopejerkmagnitudemean" "laying" "8" -0.978438191296296
"9009" "timegyroscopejerkmagnitudemean" "laying" "9" -0.964524819
"9010" "timegyroscopejerkmagnitudemean" "laying" "10" -0.970830848965517
"9011" "timegyroscopejerkmagnitudemean" "laying" "11" -0.990641248245614
"9012" "timegyroscopejerkmagnitudemean" "laying" "12" -0.971067768833333
"9013" "timegyroscopejerkmagnitudemean" "laying" "13" -0.98544626483871
"9014" "timegyroscopejerkmagnitudemean" "laying" "14" -0.975621183137255
"9015" "timegyroscopejerkmagnitudemean" "laying" "15" -0.983235025416667
"9016" "timegyroscopejerkmagnitudemean" "laying" "16" -0.990839526285714
"9017" "timegyroscopejerkmagnitudemean" "laying" "17" -0.985542411126761
"9018" "timegyroscopejerkmagnitudemean" "laying" "18" -0.993095122615385
"9019" "timegyroscopejerkmagnitudemean" "laying" "19" -0.985342497710843
"9020" "timegyroscopejerkmagnitudemean" "laying" "20" -0.986749500882353
"9021" "timegyroscopejerkmagnitudemean" "laying" "21" -0.985915906888889
"9022" "timegyroscopejerkmagnitudemean" "laying" "22" -0.981716936388889
"9023" "timegyroscopejerkmagnitudemean" "laying" "23" -0.984557478611111
"9024" "timegyroscopejerkmagnitudemean" "laying" "24" -0.982780873888889
"9025" "timegyroscopejerkmagnitudemean" "laying" "25" -0.969783262465753
"9026" "timegyroscopejerkmagnitudemean" "laying" "26" -0.99219798
"9027" "timegyroscopejerkmagnitudemean" "laying" "27" -0.994355043783784
"9028" "timegyroscopejerkmagnitudemean" "laying" "28" -0.978220270625
"9029" "timegyroscopejerkmagnitudemean" "laying" "29" -0.997322526811594
"9030" "timegyroscopejerkmagnitudemean" "laying" "30" -0.985086413428571
"9031" "timegyroscopejerkmagnitudemean" "sitting" "1" -0.991976341276596
"9032" "timegyroscopejerkmagnitudemean" "sitting" "2" -0.991081493913043
"9033" "timegyroscopejerkmagnitudemean" "sitting" "3" -0.977998051923077
"9034" "timegyroscopejerkmagnitudemean" "sitting" "4" -0.9804904618
"9035" "timegyroscopejerkmagnitudemean" "sitting" "5" -0.973848287045455
"9036" "timegyroscopejerkmagnitudemean" "sitting" "6" -0.962929227818182
"9037" "timegyroscopejerkmagnitudemean" "sitting" "7" -0.981665122291667
"9038" "timegyroscopejerkmagnitudemean" "sitting" "8" -0.991807428043478
"9039" "timegyroscopejerkmagnitudemean" "sitting" "9" -0.9733641366
"9040" "timegyroscopejerkmagnitudemean" "sitting" "10" -0.993707487592593
"9041" "timegyroscopejerkmagnitudemean" "sitting" "11" -0.989519031132076
"9042" "timegyroscopejerkmagnitudemean" "sitting" "12" -0.980392337647059
"9043" "timegyroscopejerkmagnitudemean" "sitting" "13" -0.992604304489796
"9044" "timegyroscopejerkmagnitudemean" "sitting" "14" -0.988317606666667
"9045" "timegyroscopejerkmagnitudemean" "sitting" "15" -0.992188893898305
"9046" "timegyroscopejerkmagnitudemean" "sitting" "16" -0.992444606231884
"9047" "timegyroscopejerkmagnitudemean" "sitting" "17" -0.996334795
"9048" "timegyroscopejerkmagnitudemean" "sitting" "18" -0.994873439824561
"9049" "timegyroscopejerkmagnitudemean" "sitting" "19" -0.989450316575342
"9050" "timegyroscopejerkmagnitudemean" "sitting" "20" -0.983010276060606
"9051" "timegyroscopejerkmagnitudemean" "sitting" "21" -0.990307349882353
"9052" "timegyroscopejerkmagnitudemean" "sitting" "22" -0.98547603483871
"9053" "timegyroscopejerkmagnitudemean" "sitting" "23" -0.986514066029412
"9054" "timegyroscopejerkmagnitudemean" "sitting" "24" -0.991306424705882
"9055" "timegyroscopejerkmagnitudemean" "sitting" "25" -0.99286465
"9056" "timegyroscopejerkmagnitudemean" "sitting" "26" -0.994466446282051
"9057" "timegyroscopejerkmagnitudemean" "sitting" "27" -0.994034710714286
"9058" "timegyroscopejerkmagnitudemean" "sitting" "28" -0.981213159305556
"9059" "timegyroscopejerkmagnitudemean" "sitting" "29" -0.995392308166667
"9060" "timegyroscopejerkmagnitudemean" "sitting" "30" -0.993737388225806
"9061" "timegyroscopejerkmagnitudemean" "standing" "1" -0.994966790566038
"9062" "timegyroscopejerkmagnitudemean" "standing" "2" -0.983951904259259
"9063" "timegyroscopejerkmagnitudemean" "standing" "3" -0.962339339672131
"9064" "timegyroscopejerkmagnitudemean" "standing" "4" -0.967614073928571
"9065" "timegyroscopejerkmagnitudemean" "standing" "5" -0.958405900892857
"9066" "timegyroscopejerkmagnitudemean" "standing" "6" -0.963406222982456
"9067" "timegyroscopejerkmagnitudemean" "standing" "7" -0.977377083018868
"9068" "timegyroscopejerkmagnitudemean" "standing" "8" -0.987580587777778
"9069" "timegyroscopejerkmagnitudemean" "standing" "9" -0.969824044222222
"9070" "timegyroscopejerkmagnitudemean" "standing" "10" -0.971637661590909
"9071" "timegyroscopejerkmagnitudemean" "standing" "11" -0.993428183617021
"9072" "timegyroscopejerkmagnitudemean" "standing" "12" -0.969289973606557
"9073" "timegyroscopejerkmagnitudemean" "standing" "13" -0.983637634912281
"9074" "timegyroscopejerkmagnitudemean" "standing" "14" -0.974873328
"9075" "timegyroscopejerkmagnitudemean" "standing" "15" -0.984407077924528
"9076" "timegyroscopejerkmagnitudemean" "standing" "16" -0.992848576025641
"9077" "timegyroscopejerkmagnitudemean" "standing" "17" -0.993672973717949
"9078" "timegyroscopejerkmagnitudemean" "standing" "18" -0.988685954931507
"9079" "timegyroscopejerkmagnitudemean" "standing" "19" -0.985801637671233
"9080" "timegyroscopejerkmagnitudemean" "standing" "20" -0.94793650109589
"9081" "timegyroscopejerkmagnitudemean" "standing" "21" -0.976857084157303
"9082" "timegyroscopejerkmagnitudemean" "standing" "22" -0.978603529206349
"9083" "timegyroscopejerkmagnitudemean" "standing" "23" -0.9763992525
"9084" "timegyroscopejerkmagnitudemean" "standing" "24" -0.982387268985507
"9085" "timegyroscopejerkmagnitudemean" "standing" "25" -0.985091991216216
"9086" "timegyroscopejerkmagnitudemean" "standing" "26" -0.98854482527027
"9087" "timegyroscopejerkmagnitudemean" "standing" "27" -0.989532103875
"9088" "timegyroscopejerkmagnitudemean" "standing" "28" -0.959681019113924
"9089" "timegyroscopejerkmagnitudemean" "standing" "29" -0.992144698923077
"9090" "timegyroscopejerkmagnitudemean" "standing" "30" -0.972995273898305
"9091" "timegyroscopejerkmagnitudemean" "walking" "1" -0.298703679084211
"9092" "timegyroscopejerkmagnitudemean" "walking" "2" -0.547911950338983
"9093" "timegyroscopejerkmagnitudemean" "walking" "3" -0.566135217931034
"9094" "timegyroscopejerkmagnitudemean" "walking" "4" -0.6813040365
"9095" "timegyroscopejerkmagnitudemean" "walking" "5" -0.444532485357143
"9096" "timegyroscopejerkmagnitudemean" "walking" "6" -0.321290483140351
"9097" "timegyroscopejerkmagnitudemean" "walking" "7" -0.300022779964912
"9098" "timegyroscopejerkmagnitudemean" "walking" "8" -0.339129269583333
"9099" "timegyroscopejerkmagnitudemean" "walking" "9" -0.510253995769231
"9100" "timegyroscopejerkmagnitudemean" "walking" "10" -0.440363636603774
"9101" "timegyroscopejerkmagnitudemean" "walking" "11" -0.63073270559322
"9102" "timegyroscopejerkmagnitudemean" "walking" "12" -0.5174937754
"9103" "timegyroscopejerkmagnitudemean" "walking" "13" -0.303508210175439
"9104" "timegyroscopejerkmagnitudemean" "walking" "14" -0.519895046779661
"9105" "timegyroscopejerkmagnitudemean" "walking" "15" -0.543979500555556
"9106" "timegyroscopejerkmagnitudemean" "walking" "16" -0.671541834117647
"9107" "timegyroscopejerkmagnitudemean" "walking" "17" -0.517167440655738
"9108" "timegyroscopejerkmagnitudemean" "walking" "18" -0.636485896964286
"9109" "timegyroscopejerkmagnitudemean" "walking" "19" -0.164699977592308
"9110" "timegyroscopejerkmagnitudemean" "walking" "20" -0.194893253196078
"9111" "timegyroscopejerkmagnitudemean" "walking" "21" -0.426930725
"9112" "timegyroscopejerkmagnitudemean" "walking" "22" -0.461999528913043
"9113" "timegyroscopejerkmagnitudemean" "walking" "23" 0.0115305410508475
"9114" "timegyroscopejerkmagnitudemean" "walking" "24" -0.507824745862069
"9115" "timegyroscopejerkmagnitudemean" "walking" "25" -0.678466069054054
"9116" "timegyroscopejerkmagnitudemean" "walking" "26" -0.51239882559322
"9117" "timegyroscopejerkmagnitudemean" "walking" "27" -0.562587199473684
"9118" "timegyroscopejerkmagnitudemean" "walking" "28" -0.546248758518519
"9119" "timegyroscopejerkmagnitudemean" "walking" "29" -0.506242118113208
"9120" "timegyroscopejerkmagnitudemean" "walking" "30" -0.472068729846154
"9121" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "1" -0.295463843346939
"9122" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "2" -0.410872671489362
"9123" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "3" -0.508567577142857
"9124" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "4" -0.592843014888889
"9125" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "5" -0.39719562106383
"9126" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "6" -0.0829366854166667
"9127" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "7" -0.399229959148936
"9128" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "8" -0.126189142894737
"9129" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "9" -0.469028434047619
"9130" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "10" -0.401854311315789
"9131" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "11" -0.599294760652174
"9132" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "12" -0.442831079130435
"9133" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "13" -0.323552439276596
"9134" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "14" -0.275120883488889
"9135" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "15" -0.509466648095238
"9136" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "16" -0.590896636382979
"9137" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "17" -0.540325787826087
"9138" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "18" -0.701663073636364
"9139" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "19" 0.0875816618205128
"9140" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "20" -0.268183423577778
"9141" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "21" -0.452828682444444
"9142" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "22" -0.459579670833333
"9143" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "23" -0.0463117766203704
"9144" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "24" -0.497152238363636
"9145" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "25" -0.664713625172414
"9146" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "26" -0.4187798104
"9147" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "27" -0.440546586136364
"9148" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "28" -0.340417305565217
"9149" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "29" -0.539174456458333
"9150" "timegyroscopejerkmagnitudemean" "walkingdownstairs" "30" -0.574337006451613
"9151" "timegyroscopejerkmagnitudemean" "walkingupstairs" "1" -0.59488286509434
"9152" "timegyroscopejerkmagnitudemean" "walkingupstairs" "2" -0.572816438541667
"9153" "timegyroscopejerkmagnitudemean" "walkingupstairs" "3" -0.658861401355932
"9154" "timegyroscopejerkmagnitudemean" "walkingupstairs" "4" -0.686978374423077
"9155" "timegyroscopejerkmagnitudemean" "walkingupstairs" "5" -0.47348816787234
"9156" "timegyroscopejerkmagnitudemean" "walkingupstairs" "6" -0.342895367921569
"9157" "timegyroscopejerkmagnitudemean" "walkingupstairs" "7" -0.661969771960784
"9158" "timegyroscopejerkmagnitudemean" "walkingupstairs" "8" -0.400664014146341
"9159" "timegyroscopejerkmagnitudemean" "walkingupstairs" "9" -0.672840561836735
"9160" "timegyroscopejerkmagnitudemean" "walkingupstairs" "10" -0.523462968510638
"9161" "timegyroscopejerkmagnitudemean" "walkingupstairs" "11" -0.757314813888889
"9162" "timegyroscopejerkmagnitudemean" "walkingupstairs" "12" -0.674972132307692
"9163" "timegyroscopejerkmagnitudemean" "walkingupstairs" "13" -0.631964902181818
"9164" "timegyroscopejerkmagnitudemean" "walkingupstairs" "14" -0.399921949557407
"9165" "timegyroscopejerkmagnitudemean" "walkingupstairs" "15" -0.663637117708333
"9166" "timegyroscopejerkmagnitudemean" "walkingupstairs" "16" -0.737705162156863
"9167" "timegyroscopejerkmagnitudemean" "walkingupstairs" "17" -0.637367490625
"9168" "timegyroscopejerkmagnitudemean" "walkingupstairs" "18" -0.781652689310345
"9169" "timegyroscopejerkmagnitudemean" "walkingupstairs" "19" -0.372790526575
"9170" "timegyroscopejerkmagnitudemean" "walkingupstairs" "20" -0.37192841627451
"9171" "timegyroscopejerkmagnitudemean" "walkingupstairs" "21" -0.577935642978723
"9172" "timegyroscopejerkmagnitudemean" "walkingupstairs" "22" -0.568111869047619
"9173" "timegyroscopejerkmagnitudemean" "walkingupstairs" "23" -0.504367150588235
"9174" "timegyroscopejerkmagnitudemean" "walkingupstairs" "24" -0.658751629152542
"9175" "timegyroscopejerkmagnitudemean" "walkingupstairs" "25" -0.777106026615385
"9176" "timegyroscopejerkmagnitudemean" "walkingupstairs" "26" -0.648099850181818
"9177" "timegyroscopejerkmagnitudemean" "walkingupstairs" "27" -0.699895090784314
"9178" "timegyroscopejerkmagnitudemean" "walkingupstairs" "28" -0.620279797647059
"9179" "timegyroscopejerkmagnitudemean" "walkingupstairs" "29" -0.617340803061225
"9180" "timegyroscopejerkmagnitudemean" "walkingupstairs" "30" -0.718780256769231
"9181" "timegyroscopejerkmagnitudestandarddeviation" "laying" "1" -0.9358409828
"9182" "timegyroscopejerkmagnitudestandarddeviation" "laying" "2" -0.989718095208333
"9183" "timegyroscopejerkmagnitudestandarddeviation" "laying" "3" -0.983139255645161
"9184" "timegyroscopejerkmagnitudestandarddeviation" "laying" "4" -0.982698213703704
"9185" "timegyroscopejerkmagnitudestandarddeviation" "laying" "5" -0.98377138
"9186" "timegyroscopejerkmagnitudestandarddeviation" "laying" "6" -0.953157001578947
"9187" "timegyroscopejerkmagnitudestandarddeviation" "laying" "7" -0.971205137884615
"9188" "timegyroscopejerkmagnitudestandarddeviation" "laying" "8" -0.969029111666667
"9189" "timegyroscopejerkmagnitudestandarddeviation" "laying" "9" -0.9528015598
"9190" "timegyroscopejerkmagnitudestandarddeviation" "laying" "10" -0.959632931551724
"9191" "timegyroscopejerkmagnitudestandarddeviation" "laying" "11" -0.984476476666667
"9192" "timegyroscopejerkmagnitudestandarddeviation" "laying" "12" -0.962012018333333
"9193" "timegyroscopejerkmagnitudestandarddeviation" "laying" "13" -0.975113305645161
"9194" "timegyroscopejerkmagnitudestandarddeviation" "laying" "14" -0.964009921960784
"9195" "timegyroscopejerkmagnitudestandarddeviation" "laying" "15" -0.973650041666667
"9196" "timegyroscopejerkmagnitudestandarddeviation" "laying" "16" -0.988212425428571
"9197" "timegyroscopejerkmagnitudestandarddeviation" "laying" "17" -0.982038121126761
"9198" "timegyroscopejerkmagnitudestandarddeviation" "laying" "18" -0.992153054
"9199" "timegyroscopejerkmagnitudestandarddeviation" "laying" "19" -0.980245510843374
"9200" "timegyroscopejerkmagnitudestandarddeviation" "laying" "20" -0.981079301617647
